Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Norfolk,DER326,Sedgeford/snettis,HILLSIDE,"HILLSIDE, Sedgeford/snettis",0.5437129495752955,52.90196093774049,2017-10-18,Wednesday,1,11:00,11:10,
Norfolk,DER326,Sedgeford/snettis,KING WILLIAM PUB,"KING WILLIAM PUB, Sedgeford/snettis",0.5403894738702908,52.89955033206259,2017-10-18,Wednesday,1,11:15,11:25,
Norfolk,DER326,Sedgeford/snettis,SEDGEFORD CHURCH,"SEDGEFORD CHURCH, Sedgeford/snettis",0.5364943084877546,52.899309907685016,2017-10-18,Wednesday,1,11:30,11:50,
Norfolk,DER326,Sedgeford/snettis,GOOSE GREEN RD (BEWICK CLOSE),"GOOSE GREEN RD (BEWICK CLOSE), Sedgeford/snettis",0.4982454523332994,52.87806394128905,2017-10-18,Wednesday,1,12:05,12:15,
Norfolk,DER326,Sedgeford/snettis,THE PADDOCKS,"THE PADDOCKS, Sedgeford/snettis",0.5010512503131429,52.87826561848348,2017-10-18,Wednesday,1,12:20,12:40,
Norfolk,DER326,Sedgeford/snettis,STILEMAN WAY,"STILEMAN WAY, Sedgeford/snettis",0.5055638467345689,52.87558978311337,2017-10-18,Wednesday,1,14:10,14:40,
Norfolk,DER326,Sedgeford/snettis,PARK LANE (LAYBY),"PARK LANE (LAYBY), Sedgeford/snettis",0.5043791258792424,52.87437390774975,2017-10-18,Wednesday,1,14:45,15:05,
Norfolk,DER326,Sedgeford/snettis,THE AVENUE,"THE AVENUE, Sedgeford/snettis",0.4911498390832902,52.87277300404972,2017-10-18,Wednesday,1,15:10,15:25,
Norfolk,DER326,Sedgeford/snettis,ST MARY'S CHURCH HALL,"ST MARY'S CHURCH HALL, Sedgeford/snettis",0.4974704671255789,52.873890045240906,2017-10-18,Wednesday,1,15:30,15:45,
Norfolk,DER326,Sedgeford/snettis,LYNN ROAD - STRICKLAND AVE,"LYNN ROAD - STRICKLAND AVE, Sedgeford/snettis",0.5013643738024092,52.87621786797148,2017-10-18,Wednesday,1,15:50,16:00,
Norfolk,DER326,Sedgeford/snettis,PINE CLOSE - STRICKLAND AVE,"PINE CLOSE - STRICKLAND AVE, Sedgeford/snettis",0.49660654827609213,52.87514909608226,2017-10-18,Wednesday,1,16:05,16:25,
